,0
2015-09-20 00:00:00+00:00,756.3486168718299
2015-09-21 00:00:00+00:00,765.092936101934
2015-09-22 00:00:00+00:00,617.2454022770997
2015-09-23 00:00:00+00:00,516.4807364746222
2015-09-24 00:00:00+00:00,522.8494152001123
2015-09-25 00:00:00+00:00,703.6023248594497
2015-09-26 00:00:00+00:00,1056.6023038453623
2015-09-27 00:00:00+00:00,1393.3774442005301
2015-09-28 00:00:00+00:00,1836.3341524780824
2015-09-29 00:00:00+00:00,1939.4539899762547
2015-09-30 00:00:00+00:00,1960.1159150647084
2015-10-01 00:00:00+00:00,1979.9011638009217
2015-10-02 00:00:00+00:00,2079.4200775302265
2015-10-03 00:00:00+00:00,2168.7785055776035
2015-10-04 00:00:00+00:00,2139.3444567964807
2015-10-05 00:00:00+00:00,2331.3821883617084
2015-10-06 00:00:00+00:00,2204.5823552025868
2015-10-07 00:00:00+00:00,2065.6177412298484
2015-10-08 00:00:00+00:00,1896.0668377559186
2015-10-09 00:00:00+00:00,1698.9139387863727
2015-10-10 00:00:00+00:00,1495.9706400056689
2015-10-11 00:00:00+00:00,1301.8151042332217
2015-10-12 00:00:00+00:00,1449.9283017057458
2015-10-13 00:00:00+00:00,1299.1307258374427
2015-10-14 00:00:00+00:00,1175.7964042923445
2015-10-15 00:00:00+00:00,1077.6789503955736
2015-10-16 00:00:00+00:00,1001.2421414645482
2015-10-17 00:00:00+00:00,940.3167381522604
2015-10-18 00:00:00+00:00,892.3874417314155
2015-10-19 00:00:00+00:00,1214.8167895975914
2015-10-20 00:00:00+00:00,1183.5595816824596
2015-10-21 00:00:00+00:00,1158.1487673333957
2015-10-22 00:00:00+00:00,1138.8006430185517
2015-10-23 00:00:00+00:00,1135.1776190437054
2015-10-24 00:00:00+00:00,1135.8181145408353
2015-10-25 00:00:00+00:00,1154.8357360217747
2015-10-26 00:00:00+00:00,1601.9668926952493
2015-10-27 00:00:00+00:00,1654.3973612800187
2015-10-28 00:00:00+00:00,1705.0532580670904
2015-10-29 00:00:00+00:00,1748.0518258033055
2015-10-30 00:00:00+00:00,1777.6150164304838
2015-10-31 00:00:00+00:00,1787.0090567881316
2015-11-01 00:00:00+00:00,1775.9929997034722
2015-11-02 00:00:00+00:00,2204.2278144232437
2015-11-03 00:00:00+00:00,2189.2556934160507
2015-11-04 00:00:00+00:00,2181.681598190918
2015-11-05 00:00:00+00:00,2184.755737662084
2015-11-06 00:00:00+00:00,2189.6663043809926
2015-11-07 00:00:00+00:00,2179.2757174582766
2015-11-08 00:00:00+00:00,2188.0797564938644
2015-11-09 00:00:00+00:00,2663.853264479748
2015-11-10 00:00:00+00:00,2684.982923928287
2015-11-11 00:00:00+00:00,2741.5329297021917
2015-11-12 00:00:00+00:00,2848.568805957514
2015-11-13 00:00:00+00:00,2964.7600279580765
2015-11-14 00:00:00+00:00,3114.4676332907375
2015-11-15 00:00:00+00:00,3319.2555973123413
2015-11-16 00:00:00+00:00,4066.3763299095
2015-11-17 00:00:00+00:00,4385.886182176824
2015-11-18 00:00:00+00:00,4816.787812282757
2015-11-19 00:00:00+00:00,5427.749538744409
2015-11-20 00:00:00+00:00,6183.159717493285
2015-11-21 00:00:00+00:00,6895.684277085567
2015-11-22 00:00:00+00:00,7515.189255132014
2015-11-23 00:00:00+00:00,8534.734374527881
2015-11-24 00:00:00+00:00,8741.646816265033
2015-11-25 00:00:00+00:00,8689.432433453543
2015-11-26 00:00:00+00:00,8471.08297918895
2015-11-27 00:00:00+00:00,8156.413379589592
2015-11-28 00:00:00+00:00,7743.019263537543
2015-11-29 00:00:00+00:00,7241.688316391662
2015-11-30 00:00:00+00:00,7231.743445868128
2015-12-01 00:00:00+00:00,6721.381741216651
2015-12-02 00:00:00+00:00,6295.753384534733
2015-12-03 00:00:00+00:00,5958.275544143341
2015-12-04 00:00:00+00:00,5667.943240959752
2015-12-05 00:00:00+00:00,5437.631128894715
2015-12-06 00:00:00+00:00,5287.872042469535
2015-12-07 00:00:00+00:00,5721.487031100799
2015-12-08 00:00:00+00:00,5739.805159847675
2015-12-09 00:00:00+00:00,5817.355988227134
2015-12-10 00:00:00+00:00,5983.074278353325
2015-12-11 00:00:00+00:00,6239.386266460557
2015-12-12 00:00:00+00:00,6502.717246895002
2015-12-13 00:00:00+00:00,6749.676389494986
2015-12-14 00:00:00+00:00,7468.848398346425
2015-12-15 00:00:00+00:00,7591.5083710007875
2015-12-16 00:00:00+00:00,7503.9167017137415
2015-12-17 00:00:00+00:00,7264.358755982101
2015-12-18 00:00:00+00:00,6961.613578640275
2015-12-19 00:00:00+00:00,6646.171447895351
2015-12-20 00:00:00+00:00,6379.309751374466
2015-12-21 00:00:00+00:00,6623.265259623191
2015-12-22 00:00:00+00:00,6503.312514198464
2015-12-23 00:00:00+00:00,6468.978885449316
2015-12-24 00:00:00+00:00,6512.756885178256
2015-12-25 00:00:00+00:00,6698.671422911748
2015-12-26 00:00:00+00:00,7015.940715407061
2015-12-27 00:00:00+00:00,7478.644210978939
2015-12-28 00:00:00+00:00,8516.469170125181
2015-12-29 00:00:00+00:00,9159.332799935866
2015-12-30 00:00:00+00:00,9509.422548187076
2015-12-31 00:00:00+00:00,9553.727557475702
2016-01-01 00:00:00+00:00,9483.95644292273
2016-01-02 00:00:00+00:00,9196.17759702998
2016-01-03 00:00:00+00:00,8836.515344016872
2016-01-04 00:00:00+00:00,8918.044072590383
2016-01-05 00:00:00+00:00,8541.746760695014
2016-01-06 00:00:00+00:00,8192.882712376251
2016-01-07 00:00:00+00:00,7882.1245245428945
2016-01-08 00:00:00+00:00,7611.926600845517
2016-01-09 00:00:00+00:00,7380.5879691942555
2016-01-10 00:00:00+00:00,7183.570484494142
2016-01-11 00:00:00+00:00,7443.886976739329
2016-01-12 00:00:00+00:00,7302.275324595643
2016-01-13 00:00:00+00:00,7181.811705393994
2016-01-14 00:00:00+00:00,7079.344525098714
2016-01-15 00:00:00+00:00,6991.897796171982
2016-01-16 00:00:00+00:00,6917.341599294692
2016-01-17 00:00:00+00:00,6853.947959673051
2016-01-18 00:00:00+00:00,7167.696897737137
2016-01-19 00:00:00+00:00,7119.80756257912
2016-01-20 00:00:00+00:00,7077.9584876673525
2016-01-21 00:00:00+00:00,7040.998377567147
2016-01-22 00:00:00+00:00,7007.807067311711
2016-01-23 00:00:00+00:00,6976.889235234992
2016-01-24 00:00:00+00:00,6947.684290333615
2016-01-25 00:00:00+00:00,7219.9417389431865
2016-01-26 00:00:00+00:00,7228.39571770546
2016-01-27 00:00:00+00:00,7280.517634677713
2016-01-28 00:00:00+00:00,7376.87462407049
2016-01-29 00:00:00+00:00,7524.959953724863
2016-01-30 00:00:00+00:00,7838.6478386266745
2016-01-31 00:00:00+00:00,8422.498376032987
2016-02-01 00:00:00+00:00,9500.694299446872
2016-02-02 00:00:00+00:00,10810.57937756725
2016-02-03 00:00:00+00:00,12355.418813519073
2016-02-04 00:00:00+00:00,13851.386814691377
2016-02-05 00:00:00+00:00,15124.980631174021
2016-02-06 00:00:00+00:00,15949.511610936514
2016-02-07 00:00:00+00:00,16254.183388247275
2016-02-08 00:00:00+00:00,15999.238979817304
2016-02-09 00:00:00+00:00,15584.576241526065
2016-02-10 00:00:00+00:00,15106.213178786458
2016-02-11 00:00:00+00:00,14789.88973817348
2016-02-12 00:00:00+00:00,14677.220992021159
2016-02-13 00:00:00+00:00,14844.908624530774
2016-02-14 00:00:00+00:00,15047.690931763438
2016-02-15 00:00:00+00:00,14956.314642614567
2016-02-16 00:00:00+00:00,14796.996505882531
2016-02-17 00:00:00+00:00,14412.692101520033
2016-02-18 00:00:00+00:00,13853.25530253092
2016-02-19 00:00:00+00:00,13207.374535730085
2016-02-20 00:00:00+00:00,12542.050193613433
2016-02-21 00:00:00+00:00,11915.665867140608
2016-02-22 00:00:00+00:00,11208.201490168372
2016-02-23 00:00:00+00:00,10674.17904852844
2016-02-24 00:00:00+00:00,10189.2534014758
2016-02-25 00:00:00+00:00,9765.984634988756
2016-02-26 00:00:00+00:00,9408.556643428752
2016-02-27 00:00:00+00:00,9111.298389326013
2016-02-28 00:00:00+00:00,8871.125250307794
2016-02-29 00:00:00+00:00,8582.662092943649
2016-03-01 00:00:00+00:00,8411.28873092741
2016-03-02 00:00:00+00:00,8246.664516607056
2016-03-03 00:00:00+00:00,8091.715254987767
2016-03-04 00:00:00+00:00,7951.298398712442
2016-03-05 00:00:00+00:00,7830.226643127597
2016-03-06 00:00:00+00:00,7733.3364954161225
2016-03-07 00:00:00+00:00,7572.342475345376
2016-03-08 00:00:00+00:00,7608.432435058765
2016-03-09 00:00:00+00:00,7765.467745021472
2016-03-10 00:00:00+00:00,8262.762439808263
2016-03-11 00:00:00+00:00,9121.229060838235
2016-03-12 00:00:00+00:00,10191.96345051432
2016-03-13 00:00:00+00:00,11920.231078418825
2016-03-14 00:00:00+00:00,13643.751052199956
2016-03-15 00:00:00+00:00,15140.450262748116
2016-03-16 00:00:00+00:00,15860.986959649854
2016-03-17 00:00:00+00:00,15986.933339462903
2016-03-18 00:00:00+00:00,15808.916607912244
2016-03-19 00:00:00+00:00,15509.429907393775
2016-03-20 00:00:00+00:00,15088.959578237611
2016-03-21 00:00:00+00:00,14150.635157529678
2016-03-22 00:00:00+00:00,13642.920299717693
2016-03-23 00:00:00+00:00,13100.080422027924
2016-03-24 00:00:00+00:00,12525.834036482662
2016-03-25 00:00:00+00:00,11940.278554763898
2016-03-26 00:00:00+00:00,11372.685305241504
2016-03-27 00:00:00+00:00,10867.127670347369
2016-03-28 00:00:00+00:00,10155.775528152733
2016-03-29 00:00:00+00:00,9990.63791866661
2016-03-30 00:00:00+00:00,9973.014168899961
2016-03-31 00:00:00+00:00,10039.680474099929
2016-04-01 00:00:00+00:00,10152.148311227616
2016-04-02 00:00:00+00:00,10343.554952784547
2016-04-03 00:00:00+00:00,10641.640032189469
2016-04-04 00:00:00+00:00,10651.258685817416
2016-04-05 00:00:00+00:00,11317.257460739367
2016-04-06 00:00:00+00:00,12235.299450427154
2016-04-07 00:00:00+00:00,12965.768497329795
2016-04-08 00:00:00+00:00,13294.758000706466
2016-04-09 00:00:00+00:00,13407.304965923575
2016-04-10 00:00:00+00:00,13503.044516209655
2016-04-11 00:00:00+00:00,13183.138524045738
2016-04-12 00:00:00+00:00,13571.233643612739
2016-04-13 00:00:00+00:00,14073.441392344068
2016-04-14 00:00:00+00:00,14496.444754175009
2016-04-15 00:00:00+00:00,14827.735880106049
2016-04-16 00:00:00+00:00,14935.882101708228
2016-04-17 00:00:00+00:00,14699.99784151261
2016-04-18 00:00:00+00:00,13710.006283150067
2016-04-19 00:00:00+00:00,13361.600603067602
2016-04-20 00:00:00+00:00,13211.202638850655
2016-04-21 00:00:00+00:00,13164.863193237434
2016-04-22 00:00:00+00:00,13030.869149696471
2016-04-23 00:00:00+00:00,12810.086969855749
2016-04-24 00:00:00+00:00,12672.75203052778
2016-04-25 00:00:00+00:00,12165.400005648984
2016-04-26 00:00:00+00:00,12427.814683583683
2016-04-27 00:00:00+00:00,12794.966444343287
2016-04-28 00:00:00+00:00,13104.149409005871
2016-04-29 00:00:00+00:00,13300.194540151244
