,0
2015-09-19 00:00:00+00:00,16544.496813353046
2015-09-20 00:00:00+00:00,16469.784911115832
2015-09-21 00:00:00+00:00,16907.02634331431
2015-09-22 00:00:00+00:00,17053.207030261226
2015-09-23 00:00:00+00:00,16810.251500343842
2015-09-24 00:00:00+00:00,16467.282729266957
2015-09-25 00:00:00+00:00,16423.893102232436
2015-09-26 00:00:00+00:00,17177.603205031806
2015-09-27 00:00:00+00:00,18409.218343180073
2015-09-28 00:00:00+00:00,20651.037200731407
2015-09-29 00:00:00+00:00,23148.704995130567
2015-09-30 00:00:00+00:00,23666.191496000498
2015-10-01 00:00:00+00:00,23614.309063227527
2015-10-02 00:00:00+00:00,22865.05400538599
2015-10-03 00:00:00+00:00,21678.926169228824
2015-10-04 00:00:00+00:00,21133.68205945223
2015-10-05 00:00:00+00:00,21274.1729782848
2015-10-06 00:00:00+00:00,21202.752007592546
2015-10-07 00:00:00+00:00,20940.1902497098
2015-10-08 00:00:00+00:00,20519.923186619766
2015-10-09 00:00:00+00:00,20193.154054672028
2015-10-10 00:00:00+00:00,20151.790417322707
2015-10-11 00:00:00+00:00,21089.62138482397
2015-10-12 00:00:00+00:00,22530.84510590322
2015-10-13 00:00:00+00:00,23558.78407941484
2015-10-14 00:00:00+00:00,25365.491282291103
2015-10-15 00:00:00+00:00,26243.492901175534
2015-10-16 00:00:00+00:00,25489.674510926754
2015-10-17 00:00:00+00:00,25691.47821832757
2015-10-18 00:00:00+00:00,26455.90728583812
2015-10-19 00:00:00+00:00,28035.761589917325
2015-10-20 00:00:00+00:00,29562.01253206799
2015-10-21 00:00:00+00:00,30352.337614338612
2015-10-22 00:00:00+00:00,31047.275388343773
2015-10-23 00:00:00+00:00,30839.524190228083
2015-10-24 00:00:00+00:00,30028.184922314722
2015-10-25 00:00:00+00:00,29252.33399938594
2015-10-26 00:00:00+00:00,28764.154000727533
2015-10-27 00:00:00+00:00,27896.51605761528
2015-10-28 00:00:00+00:00,27011.69917387944
2015-10-29 00:00:00+00:00,26123.209252291523
2015-10-30 00:00:00+00:00,25191.956994649532
2015-10-31 00:00:00+00:00,24259.2789304475
2015-11-01 00:00:00+00:00,23361.00290344332
2015-11-02 00:00:00+00:00,22967.560175776533
2015-11-03 00:00:00+00:00,22198.676604630404
2015-11-04 00:00:00+00:00,21492.76614079002
2015-11-05 00:00:00+00:00,20847.454970499057
2015-11-06 00:00:00+00:00,20273.288653264735
2015-11-07 00:00:00+00:00,19738.293503933433
2015-11-08 00:00:00+00:00,19265.087781323087
2015-11-09 00:00:00+00:00,19565.38798853515
2015-11-10 00:00:00+00:00,19501.462363533486
2015-11-11 00:00:00+00:00,19504.301975058406
2015-11-12 00:00:00+00:00,18901.153120000952
2015-11-13 00:00:00+00:00,18151.95748073579
2015-11-14 00:00:00+00:00,17714.158197710913
2015-11-15 00:00:00+00:00,17418.847181104895
2015-11-16 00:00:00+00:00,17733.90169763599
2015-11-17 00:00:00+00:00,17650.533724899127
2015-11-18 00:00:00+00:00,17637.07147341875
2015-11-19 00:00:00+00:00,17549.35689451404
2015-11-20 00:00:00+00:00,17368.885585968488
2015-11-21 00:00:00+00:00,17259.74355340794
2015-11-22 00:00:00+00:00,17848.66362793881
2015-11-23 00:00:00+00:00,19013.19857673034
2015-11-24 00:00:00+00:00,19883.778915597508
2015-11-25 00:00:00+00:00,21739.170047077605
2015-11-26 00:00:00+00:00,24624.277567076635
2015-11-27 00:00:00+00:00,26735.131127134795
2015-11-28 00:00:00+00:00,29782.640530394663
2015-11-29 00:00:00+00:00,32420.069339174264
2015-11-30 00:00:00+00:00,32915.93084836621
2015-12-01 00:00:00+00:00,34540.289254446114
2015-12-02 00:00:00+00:00,33409.85867875826
2015-12-03 00:00:00+00:00,32124.603146328653
2015-12-04 00:00:00+00:00,30852.71693449864
2015-12-05 00:00:00+00:00,29872.120363208698
2015-12-06 00:00:00+00:00,28891.357494755717
2015-12-07 00:00:00+00:00,28517.630185912316
2015-12-08 00:00:00+00:00,27928.875870257143
2015-12-09 00:00:00+00:00,27527.118288861853
2015-12-10 00:00:00+00:00,27148.0055730335
2015-12-11 00:00:00+00:00,26662.89224027482
2015-12-12 00:00:00+00:00,26056.379709157365
2015-12-13 00:00:00+00:00,25367.714850456636
2015-12-14 00:00:00+00:00,25052.740853300744
2015-12-15 00:00:00+00:00,24336.596817491947
2015-12-16 00:00:00+00:00,23657.470927528862
2015-12-17 00:00:00+00:00,23034.522577355423
2015-12-18 00:00:00+00:00,22553.578519031664
2015-12-19 00:00:00+00:00,22343.219892187735
2015-12-20 00:00:00+00:00,22172.251876282564
2015-12-21 00:00:00+00:00,22363.490275600223
2015-12-22 00:00:00+00:00,21465.81718093832
2015-12-23 00:00:00+00:00,20895.47035983197
2015-12-24 00:00:00+00:00,20644.582352875754
2015-12-25 00:00:00+00:00,20499.35958467193
2015-12-26 00:00:00+00:00,20447.703032000827
2015-12-27 00:00:00+00:00,20385.12345521846
2015-12-28 00:00:00+00:00,20699.51490984449
2015-12-29 00:00:00+00:00,20780.946067535013
2015-12-30 00:00:00+00:00,20768.380793711447
2015-12-31 00:00:00+00:00,20769.093710008652
2016-01-01 00:00:00+00:00,20021.716074808937
2016-01-02 00:00:00+00:00,19785.83349477551
2016-01-03 00:00:00+00:00,19607.220503968027
2016-01-04 00:00:00+00:00,19945.077041653858
2016-01-05 00:00:00+00:00,19798.911736271446
2016-01-06 00:00:00+00:00,19878.390729207214
2016-01-07 00:00:00+00:00,20553.253265556075
2016-01-08 00:00:00+00:00,20836.8554219789
2016-01-09 00:00:00+00:00,21143.201375018467
2016-01-10 00:00:00+00:00,21868.737565730076
2016-01-11 00:00:00+00:00,23230.44934908081
2016-01-12 00:00:00+00:00,24833.645805817145
2016-01-13 00:00:00+00:00,27362.62553485073
2016-01-14 00:00:00+00:00,29013.44422632246
2016-01-15 00:00:00+00:00,28368.08380867206
2016-01-16 00:00:00+00:00,28971.959762855644
2016-01-17 00:00:00+00:00,29583.91254150309
2016-01-18 00:00:00+00:00,30399.916529846327
2016-01-19 00:00:00+00:00,30687.122743793025
2016-01-20 00:00:00+00:00,30589.594667432415
2016-01-21 00:00:00+00:00,30150.381395733937
2016-01-22 00:00:00+00:00,29470.93738567091
2016-01-23 00:00:00+00:00,28690.383711394115
2016-01-24 00:00:00+00:00,27828.908629582853
2016-01-25 00:00:00+00:00,27240.864124118863
2016-01-26 00:00:00+00:00,26562.873408137704
2016-01-27 00:00:00+00:00,26474.074325952733
2016-01-28 00:00:00+00:00,26507.35602193425
2016-01-29 00:00:00+00:00,26557.601970826534
2016-01-30 00:00:00+00:00,27291.618838724087
2016-01-31 00:00:00+00:00,27515.005195893737
2016-02-01 00:00:00+00:00,28846.530353995055
2016-02-02 00:00:00+00:00,28877.555637743724
2016-02-03 00:00:00+00:00,28746.45251781574
2016-02-04 00:00:00+00:00,28943.14777070197
2016-02-05 00:00:00+00:00,29114.34196726675
2016-02-06 00:00:00+00:00,29693.567884461485
2016-02-07 00:00:00+00:00,30234.671415504028
2016-02-08 00:00:00+00:00,30517.272608913394
2016-02-09 00:00:00+00:00,30581.868621574304
2016-02-10 00:00:00+00:00,31230.670374714675
2016-02-11 00:00:00+00:00,32039.65232376206
2016-02-12 00:00:00+00:00,32545.466425580005
2016-02-13 00:00:00+00:00,33364.81156881341
2016-02-14 00:00:00+00:00,33637.760162166946
2016-02-15 00:00:00+00:00,33602.16335452016
2016-02-16 00:00:00+00:00,33680.17457856395
2016-02-17 00:00:00+00:00,33895.96932307509
2016-02-18 00:00:00+00:00,34499.68878300908
2016-02-19 00:00:00+00:00,35951.26748317023
2016-02-20 00:00:00+00:00,36903.881339856074
2016-02-21 00:00:00+00:00,36733.31738007271
2016-02-22 00:00:00+00:00,36604.9208094763
2016-02-23 00:00:00+00:00,37172.67690615618
2016-02-24 00:00:00+00:00,37153.27052159433
2016-02-25 00:00:00+00:00,36952.13915236119
2016-02-26 00:00:00+00:00,37228.040423417115
2016-02-27 00:00:00+00:00,37768.682944534085
2016-02-28 00:00:00+00:00,37875.84749850239
2016-02-29 00:00:00+00:00,37785.49429390915
2016-03-01 00:00:00+00:00,37760.565492431095
2016-03-02 00:00:00+00:00,37646.637534392816
2016-03-03 00:00:00+00:00,37282.46536953377
2016-03-04 00:00:00+00:00,37941.7196838098
2016-03-05 00:00:00+00:00,38631.53052831289
2016-03-06 00:00:00+00:00,38474.63661048195
2016-03-07 00:00:00+00:00,38541.79158020252
2016-03-08 00:00:00+00:00,39533.723773882346
2016-03-09 00:00:00+00:00,39974.04011667956
2016-03-10 00:00:00+00:00,40296.839767039644
2016-03-11 00:00:00+00:00,41087.36996393355
2016-03-12 00:00:00+00:00,41868.356610633644
2016-03-13 00:00:00+00:00,41828.60946427501
2016-03-14 00:00:00+00:00,41552.95068977083
2016-03-15 00:00:00+00:00,40759.45103974718
2016-03-16 00:00:00+00:00,39716.9074172187
2016-03-17 00:00:00+00:00,38791.869855910474
2016-03-18 00:00:00+00:00,37678.06940543479
2016-03-19 00:00:00+00:00,36520.424520834604
2016-03-20 00:00:00+00:00,35640.26737852211
2016-03-21 00:00:00+00:00,34785.44892281767
2016-03-22 00:00:00+00:00,34001.58658089432
2016-03-23 00:00:00+00:00,34601.443744191056
2016-03-24 00:00:00+00:00,35231.67114239517
2016-03-25 00:00:00+00:00,36012.047164533826
2016-03-26 00:00:00+00:00,36785.233968404296
2016-03-27 00:00:00+00:00,36201.322108551714
2016-03-28 00:00:00+00:00,34523.75257206765
2016-03-29 00:00:00+00:00,33840.91411692512
2016-03-30 00:00:00+00:00,33460.948566253566
2016-03-31 00:00:00+00:00,33263.65402386767
2016-04-01 00:00:00+00:00,32813.6459501062
2016-04-02 00:00:00+00:00,33093.81337691533
2016-04-03 00:00:00+00:00,33766.954733583145
2016-04-04 00:00:00+00:00,33729.349646423514
2016-04-05 00:00:00+00:00,33414.497746585075
2016-04-06 00:00:00+00:00,32805.21924099872
2016-04-07 00:00:00+00:00,32775.898743305166
2016-04-08 00:00:00+00:00,33073.60160221097
2016-04-09 00:00:00+00:00,33549.68508313857
2016-04-10 00:00:00+00:00,34807.93596752906
2016-04-11 00:00:00+00:00,37213.67894356086
2016-04-12 00:00:00+00:00,41402.007389107115
2016-04-13 00:00:00+00:00,46609.472705180015
2016-04-14 00:00:00+00:00,47622.32357629294
2016-04-15 00:00:00+00:00,46984.021763925324
2016-04-16 00:00:00+00:00,46724.884037568016
2016-04-17 00:00:00+00:00,46098.653276290956
2016-04-18 00:00:00+00:00,44365.78651560896
2016-04-19 00:00:00+00:00,43197.69213969634
2016-04-20 00:00:00+00:00,43403.560915719456
2016-04-21 00:00:00+00:00,44980.59970261684
2016-04-22 00:00:00+00:00,46896.72045322965
2016-04-23 00:00:00+00:00,46412.338998270374
2016-04-24 00:00:00+00:00,45619.433227464804
2016-04-25 00:00:00+00:00,45211.86132754017
2016-04-26 00:00:00+00:00,45835.57879471529
2016-04-27 00:00:00+00:00,45964.72183353489
2016-04-28 00:00:00+00:00,45886.93281223063
2016-04-29 00:00:00+00:00,45372.33387050091
2016-04-30 00:00:00+00:00,45340.774044735685
2016-05-01 00:00:00+00:00,45601.333451285245
2016-05-02 00:00:00+00:00,44592.189740046284
2016-05-03 00:00:00+00:00,44303.4459955554
2016-05-04 00:00:00+00:00,44434.10245524318
2016-05-05 00:00:00+00:00,44925.54670169402
2016-05-06 00:00:00+00:00,44995.182835786305
